Epoch, Loss, Dice Score, Dice Loss, CE Loss, Time
261, 0.2659, 0.8383, 0.1617, 0.1042, 157.08
262, 0.2654, 0.8387, 0.1613, 0.1041, 156.90
263, 0.2642, 0.8393, 0.1607, 0.1035, 156.95
264, 0.2641, 0.8394, 0.1606, 0.1035, 156.92
265, 0.2652, 0.8387, 0.1613, 0.1039, 156.87
266, 0.2638, 0.8394, 0.1606, 0.1032, 156.98
267, 0.2636, 0.8396, 0.1604, 0.1032, 156.94
268, 0.2651, 0.8390, 0.1610, 0.1041, 156.87
269, 0.2627, 0.8399, 0.1601, 0.1026, 157.06
270, 0.2619, 0.8408, 0.1592, 0.1027, 162.08
271, 0.2623, 0.8403, 0.1597, 0.1026, 157.41
272, 0.2617, 0.8406, 0.1594, 0.1024, 158.40
273, 0.2626, 0.8403, 0.1597, 0.1029, 163.90
274, 0.2636, 0.8399, 0.1601, 0.1035, 1183.00
275, 0.2627, 0.8404, 0.1596, 0.1031, 2755.77
276, 0.2625, 0.8401, 0.1599, 0.1027, 3098.15
277, 0.2597, 0.8417, 0.1583, 0.1014, 2428.11
278, 0.2616, 0.8405, 0.1595, 0.1022, 880.66
279, 0.2612, 0.8410, 0.1590, 0.1023, 3004.16
280, 0.2607, 0.8412, 0.1588, 0.1019, 656.38
281, 0.2614, 0.8414, 0.1586, 0.1028, 574.60
282, 0.2614, 0.8409, 0.1591, 0.1023, 794.58
283, 0.2594, 0.8418, 0.1582, 0.1012, 989.13
284, 0.2619, 0.8407, 0.1593, 0.1027, 553.66
285, 0.2589, 0.8420, 0.1580, 0.1009, 262.99
286, 0.2599, 0.8415, 0.1585, 0.1014, 1782.52
287, 0.2585, 0.8422, 0.1578, 0.1007, 2630.54
288, 0.2606, 0.8415, 0.1585, 0.1021, 2215.03
289, 0.2587, 0.8422, 0.1578, 0.1009, 2983.81
290, 0.2601, 0.8420, 0.1580, 0.1021, 3186.39
291, 0.2585, 0.8423, 0.1577, 0.1008, 3454.40
292, 0.2591, 0.8422, 0.1578, 0.1013, 1016.20
293, 0.2578, 0.8426, 0.1574, 0.1004, 1187.31
294, 0.2576, 0.8427, 0.1573, 0.1003, 964.41
295, 0.2581, 0.8426, 0.1574, 0.1008, 2040.09
296, 0.2575, 0.8430, 0.1570, 0.1005, 1441.62
297, 0.2576, 0.8426, 0.1574, 0.1002, 1998.35
298, 0.2574, 0.8429, 0.1571, 0.1003, 2698.87
299, 0.2562, 0.8434, 0.1566, 0.0997, 2088.63
300, 0.2580, 0.8429, 0.1571, 0.1010, 2246.65
301, 0.2550, 0.8437, 0.1563, 0.0987, 2638.36
302, 0.2566, 0.8431, 0.1569, 0.0998, 341.02
303, 0.2556, 0.8439, 0.1561, 0.0996, 356.73
304, 0.2560, 0.8436, 0.1564, 0.0996, 2412.31
305, 0.2564, 0.8434, 0.1566, 0.0999, 351.69
306, 0.2546, 0.8444, 0.1556, 0.0990, 155.45
307, 0.2567, 0.8432, 0.1568, 0.1000, 154.81
308, 0.2562, 0.8439, 0.1561, 0.1001, 169.58
309, 0.2545, 0.8443, 0.1557, 0.0989, 178.92
310, 0.2555, 0.8440, 0.1560, 0.0995, 176.09
311, 0.2552, 0.8441, 0.1559, 0.0993, 166.04
312, 0.2548, 0.8442, 0.1558, 0.0989, 154.86
313, 0.2542, 0.8447, 0.1553, 0.0989, 155.00
314, 0.2524, 0.8454, 0.1546, 0.0978, 162.60
315, 0.2540, 0.8446, 0.1554, 0.0986, 155.03
316, 0.2545, 0.8446, 0.1554, 0.0991, 154.93
317, 0.2538, 0.8449, 0.1551, 0.0988, 154.96
318, 0.2547, 0.8445, 0.1555, 0.0991, 303.58
319, 0.2528, 0.8455, 0.1545, 0.0983, 175.43
320, 0.2518, 0.8456, 0.1544, 0.0975, 210.46
321, 0.2548, 0.8447, 0.1553, 0.0995, 155.84
322, 0.2529, 0.8455, 0.1545, 0.0985, 154.97
323, 0.2527, 0.8455, 0.1545, 0.0981, 154.96
324, 0.2520, 0.8458, 0.1542, 0.0978, 154.62
325, 0.2525, 0.8454, 0.1546, 0.0979, 154.86
326, 0.2525, 0.8455, 0.1545, 0.0980, 154.82
327, 0.2543, 0.8448, 0.1552, 0.0991, 156.10
328, 0.2491, 0.8471, 0.1529, 0.0963, 154.76
329, 0.2539, 0.8453, 0.1547, 0.0992, 154.87
330, 0.2513, 0.8461, 0.1539, 0.0974, 154.67
331, 0.2505, 0.8465, 0.1535, 0.0970, 154.85
332, 0.2510, 0.8463, 0.1537, 0.0973, 191.98
333, 0.2492, 0.8470, 0.1530, 0.0962, 156.84
334, 0.2503, 0.8466, 0.1534, 0.0969, 289.01
335, 0.2506, 0.8467, 0.1533, 0.0972, 182.39
336, 0.2497, 0.8468, 0.1532, 0.0965, 199.72
337, 0.2501, 0.8468, 0.1532, 0.0969, 340.28
338, 0.2499, 0.8469, 0.1531, 0.0968, 331.51
339, 0.2494, 0.8470, 0.1530, 0.0964, 198.63
340, 0.2527, 0.8459, 0.1541, 0.0985, 155.41
341, 0.2506, 0.8464, 0.1536, 0.0970, 182.81
342, 0.2508, 0.8466, 0.1534, 0.0973, 188.25
343, 0.2488, 0.8473, 0.1527, 0.0961, 170.79
344, 0.2485, 0.8475, 0.1525, 0.0960, 186.95
345, 0.2487, 0.8478, 0.1522, 0.0965, 160.21
346, 0.2490, 0.8473, 0.1527, 0.0964, 156.03
347, 0.2483, 0.8475, 0.1525, 0.0957, 154.82
348, 0.2473, 0.8479, 0.1521, 0.0952, 154.27
349, 0.2483, 0.8475, 0.1525, 0.0959, 154.78
350, 0.2498, 0.8474, 0.1526, 0.0972, 155.09
351, 0.2470, 0.8483, 0.1517, 0.0953, 155.87
352, 0.2476, 0.8480, 0.1520, 0.0955, 162.82
353, 0.2464, 0.8486, 0.1514, 0.0950, 155.49
354, 0.2473, 0.8483, 0.1517, 0.0955, 155.46
355, 0.2490, 0.8475, 0.1525, 0.0965, 157.48
356, 0.2476, 0.8480, 0.1520, 0.0956, 154.27
357, 0.2471, 0.8483, 0.1517, 0.0953, 224.14
358, 0.2467, 0.8485, 0.1515, 0.0952, 367.11
359, 0.2463, 0.8486, 0.1514, 0.0948, 464.40
360, 0.2447, 0.8494, 0.1506, 0.0941, 157.04
361, 0.2459, 0.8488, 0.1512, 0.0948, 165.93
362, 0.2458, 0.8488, 0.1512, 0.0946, 154.48
363, 0.2449, 0.8493, 0.1507, 0.0942, 154.42
364, 0.2457, 0.8489, 0.1511, 0.0946, 158.36
365, 0.2473, 0.8486, 0.1514, 0.0959, 171.74
366, 0.2447, 0.8494, 0.1506, 0.0941, 154.93
367, 0.2456, 0.8491, 0.1509, 0.0947, 187.11
368, 0.2454, 0.8492, 0.1508, 0.0945, 159.75
369, 0.2435, 0.8502, 0.1498, 0.0937, 746.11
370, 0.2463, 0.8488, 0.1512, 0.0951, 251.46
371, 0.2448, 0.8496, 0.1504, 0.0944, 185.78
372, 0.2456, 0.8492, 0.1508, 0.0948, 235.45
373, 0.2435, 0.8499, 0.1501, 0.0934, 161.14
374, 0.2444, 0.8498, 0.1502, 0.0942, 154.87
375, 0.2445, 0.8496, 0.1504, 0.0941, 154.92
376, 0.2447, 0.8495, 0.1505, 0.0943, 173.77
377, 0.2442, 0.8498, 0.1502, 0.0939, 154.40
378, 0.2435, 0.8500, 0.1500, 0.0935, 154.54
379, 0.2438, 0.8502, 0.1498, 0.0941, 165.15
380, 0.2417, 0.8508, 0.1492, 0.0926, 154.84
381, 0.2438, 0.8502, 0.1498, 0.0940, 155.16
382, 0.2433, 0.8504, 0.1496, 0.0937, 155.12
383, 0.2432, 0.8504, 0.1496, 0.0935, 156.65
384, 0.2430, 0.8506, 0.1494, 0.0935, 155.81
385, 0.2425, 0.8506, 0.1494, 0.0931, 155.16
386, 0.2429, 0.8503, 0.1497, 0.0932, 154.98
387, 0.2421, 0.8509, 0.1491, 0.0930, 155.32
388, 0.2424, 0.8507, 0.1493, 0.0931, 155.36
389, 0.2426, 0.8506, 0.1494, 0.0932, 155.18
390, 0.2413, 0.8511, 0.1489, 0.0924, 155.19
391, 0.2417, 0.8511, 0.1489, 0.0928, 155.30
392, 0.2439, 0.8503, 0.1497, 0.0942, 155.09
393, 0.2433, 0.8507, 0.1493, 0.0939, 155.38
394, 0.2412, 0.8514, 0.1486, 0.0925, 155.29
395, 0.2414, 0.8513, 0.1487, 0.0927, 155.67
396, 0.2431, 0.8509, 0.1491, 0.0940, 155.45
397, 0.2408, 0.8515, 0.1485, 0.0923, 155.53
398, 0.2400, 0.8519, 0.1481, 0.0920, 155.48
399, 0.2396, 0.8520, 0.1480, 0.0917, 155.35
400, 0.2407, 0.8518, 0.1482, 0.0925, 155.23
401, 0.2402, 0.8517, 0.1483, 0.0919, 157.29
402, 0.2418, 0.8514, 0.1486, 0.0932, 155.51
403, 0.2392, 0.8523, 0.1477, 0.0914, 155.22
404, 0.2404, 0.8517, 0.1483, 0.0921, 155.30
405, 0.2398, 0.8519, 0.1481, 0.0917, 155.36
406, 0.2394, 0.8521, 0.1479, 0.0915, 155.10
